1,0.554076753249,0.0502810834536,0.240074502741,0.056464673486,0.291285398935,0.0507668865851,0.248114022526,0.0606053385357,0.31445354914,0.0570366358568
2,0.539937086335,0.0748952366666,0.165543321972,0.0762685922635,0.262915310253,0.0687200292848,0.172522783376,0.0668940772627,0.294223224999,0.0677804053531
3,0.588205870705,0.0811915792732,0.293815924416,0.0883592418299,0.279755362583,0.0898257596526,0.3249612321,0.0933339235448,0.340906289928,0.0860025216319
4,0.598796780615,0.0847995374347,0.282193375176,0.0865229615545,0.283387584532,0.0621581162291,0.285221085857,0.0877629051808,0.30122849598,0.0612203641322
5,0.603860589608,0.0556445557527,0.310935566294,0.0737616302632,0.282555522703,0.061024539861,0.296693033002,0.0722887012646,0.343745226107,0.0587830240299
6,0.609608034659,0.0383431557561,0.278736505284,0.0456268243105,0.301856636513,0.0395225214587,0.284792730539,0.0431641121399,0.320721321146,0.038141592444
7,0.577111421915,0.0403111096207,0.254052738584,0.0445691722263,0.258950934029,0.038717987703,0.278105374239,0.0496726137348,0.321255277446,0.0398232953302
8,0.544032216001,0.0368821065311,0.261450387142,0.0425217259535,0.253714838751,0.0379938711207,0.267317068603,0.0435852484475,0.297746440965,0.0425830305328
9,0.615632833017,0.0334740850329,0.279827763088,0.0452747761605,0.291899183432,0.040866873497,0.282204643305,0.0470218593297,0.412698683927,0.0393065612719
10,0.611920309226,0.0330439623612,0.278773022318,0.0412131043116,0.287961185326,0.0339982715027,0.296098300287,0.0437164930442,0.346147724243,0.0377363404902
