0.05324809,0.011387075
0.124475522,0.025867233
0.197401143,0.01542289
0.227139848,0.024322157
0.318291885,0.018686851
0.369152036,0.022052396
0.447360412,0.013816077
0.45926208,0.012190736
0.53154942,0.019980393
