intensive-nor,0.793600935693,0.0144087561821,0.67744166332,0.0173326547769,0.608334471853,0.0207562341876,0.684850295733,0.0177710030483,0.66685681416,0.0204252163384
intensive-sus,0.711971899933,0.0243967458149,0.291173124867,0.0206258889817,0.333612729867,0.0187632662172,0.445102300733,0.0443362381026,0.478301608867,0.0277282289658
half-sparse-nor,0.550630447122,0.0254011175533,0.170835861082,0.0159435944158,0.162052595469,0.0173944071795,0.140309532429,0.0185507657192,0.236537267224,0.0187967258736
half-sparse-sus,0.488423082893,0.0277254880506,0.0228276982262,0.00385980454502,0.122281047929,0.0114192156318,0.0367165870595,0.00471975957024,0.174508453381,0.0120898686766
sparse-nor,0.414464388583,0.039379559117,0.205199615083,0.0244304570561,0.181976310583,0.0293980628776,0.208987493917,0.0271458444162,0.0862198905833,0.027797018943
sparse-sus,0.401645012213,0.032207402483,0.041976543766,0.00527991322979,0.0531745149787,0.00676073172687,0.035808755766,0.00559268527302,0.108894669043,0.00993295467461
