no_sparse,0.781342293,0.013001782,0.610722216,0.021125008,0.56234858,0.020400257,0.643788474,0.018865203,0.635481156,0.018919353
half_sparse,0.509391275,0.019969737,0.077525999,0.00881073,0.136658099,0.009721154,0.075069854,0.008561547,0.196302923,0.010603017
sparse,0.404252343,0.026886248,0.075174457,0.010749086,0.07937149,0.010503108,0.07103155,0.011519178,0.10428285,0.009797253
