1,0.131285399,0.020766887,0.227290301,0.014234242,0.657290301,0.01329495
2,0.19291531,0.018720029,0.287213256,0.017643667,0.677213256,0.017429137
3,0.229755363,0.02982576,0.335255471,0.014563435,0.705255471,0.015475512
4,0.263387585,0.022158116,0.343378701,0.020852311,0.723378701,0.020874266
5,0.292555523,0.01102454,0.38930929,0.014442668,0.73930929,0.015996383
6,0.301856637,0.029522521,0.410681838,0.019375434,0.740681838,0.012940178
7,0.318950934,0.028717988,0.422968683,0.014372693,0.752968683,0.011102329
8,0.343714839,0.027993871,0.441295503,0.015543333,0.761295503,0.013102262
9,0.361899183,0.020866873,0.479682788,0.013647474,0.769682788,0.017510529
