1,0.077493035,0.008391349,0.05324809,0.011387075,0.093010418,0.059212485
2,0.129142426,0.015467355,0.124475522,0.025867233,0.16079399,0.057920295
3,0.169858454,0.016816518,0.197401143,0.01542289,0.220434415,0.065213934
4,0.194941539,0.027595047,0.227139848,0.024322157,0.253165988,0.062263783
5,0.284584812,0.019317084,0.318291885,0.018686851,0.263489518,0.058901043
6,0.332715896,0.068812587,0.369152036,0.022052396,0.336913785,0.018740681
7,0.342863545,0.055770375,0.447360412,0.013816077,0.413828311,0.018284782
8,0.39978951,0.071936036,0.45926208,0.012190736,0.46878413,0.019287289
9,0.448664568,0.062310892,0.53154942,0.019980393,0.560070308,0.020086946
